"年別","月份","國家名稱","業務","觀光","探親","會議","求學","展覽","醫療","其他","小計"
"Years","Months","Countries","Business","Leisure","Visit Relatives","Conference","Study","Exhibition","Medical Treatment","Others","Subtotals"
"98","1","日本(Japan)","16188","44090","3427","303","274","0","0","5837","70119"
"98","1","韓國(Korea)","3113","8350","2018","225","306","0","0","2045","16057"
"98","1","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0"
"98","1","香港(Hong Kong)","4027","32946","3402","299","76","0","0","3690","44440"
"98","1","中國大陸(Mainland China)","2908","19420","8665","482","26","0","0","12494","43995"
"98","1","澳門(Macao)","94","1417","225","10","81","0","0","278","2105"
"98","1","蒙古(Mongolia)","11","15","11","0","12","0","0","31","80"
"98","1","越南(Vietnam)","334","207","1181","31","88","0","0","1757","3598"
"98","1","泰國(Thailand)","515","407","774","49","51","0","0","1998","3794"
"98","1","馬來西亞(Malaysia)","1114","6222","1286","131","108","0","0","935","9796"
"98","1","新加坡(Singapore)","2264","4870","1105","161","57","0","0","1065","9522"
"98","1","菲律賓(Philippines)","1042","408","618","92","43","0","0","2583","4786"
"98","1","汶萊(Brunei)","1","44","8","0","0","0","0","6","59"
"98","1","印尼(Indonesia)","461","623","485","38","51","0","0","5689","7347"
"98","1","柬埔寨(Cambodia)","8","4","22","0","10","0","0","27","71"
"98","1","寮國(Laos)","0","1","1","0","0","0","0","3","5"
"98","1","帝汶(Timor)","6","3","0","0","0","0","0","1","10"
"98","1","緬甸(Myanmar)","30","8","33","17","11","0","0","92","191"
"98","1","索羅門群島(Solomon Islands)","2","0","4","0","0","0","0","3","9"
"98","1","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0"
"98","1","印度(India)","569","52","131","17","27","0","0","232","1028"
"98","1","巴基斯坦(Pakistan)","24","4","3","0","0","0","0","8","39"
"98","1","斯里蘭卡(Sri Lanka)","8","2","0","4","1","0","0","1","16"
"98","1","孟加拉(Bangladesh)","17","1","4","2","1","0","0","3","28"
"98","1","尼泊爾(Nepal)","8","4","13","6","0","0","0","52","83"
"98","1","不丹(Bhutan )","0","0","6","0","0","0","0","15","21"
"98","1","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0","0"
"98","1","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0"
"98","1","吉里巴斯(Kiribati)","0","0","2","0","0","0","0","2","4"
"98","1","伊朗(Iran)","25","2","5","0","0","0","0","6","38"
"98","1","伊拉克(Iraq)","10","2","0","0","0","0","0","2","14"
"98","1","巴林(Bahrain)","3","0","1","0","0","0","0","1","5"
"98","1","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0"
"98","1","沙烏地阿拉伯(Saudi Arabia)","8","0","9","0","1","0","0","4","22"
"98","1","科威特(Kuwait)","2","0","2","0","0","0","0","0","4"
"98","1","卡達(Qatar)","2","0","0","0","0","0","0","0","2"
"98","1","阿曼(Oman)","2","0","3","0","0","0","0","3","8"
"98","1","以色列(Israel)","216","15","18","1","4","0","0","31","285"
"98","1","約旦(Jordan)","12","1","6","0","2","0","0","8","29"
"98","1","黎巴嫩(Lebanon)","12","1","1","1","0","0","0","2","17"
"98","1","葉門(Yemen)","0","0","0","0","0","0","0","0","0"
"98","1","賽普勒斯(Cyprus)","1","1","2","0","1","0","0","1","6"
"98","1","埃及(Egypt)","15","0","0","0","2","0","0","4","21"
"98","1","摩洛哥(Morocco)","2","0","2","1","1","0","0","2","8"
"98","1","阿爾及利亞(Algeria)","6","0","1","0","0","0","0","3","10"
"98","1","突尼西亞(Tunisia)","3","3","0","0","1","0","0","1","8"
"98","1","利比亞(Libya
)","8","0","1","0","0","0","0","0","9"
"98","1","蘇丹(Sudan)","1","0","0","0","0","0","0","0","1"
"98","1","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"98","1","南非(S. Africa)","145","49","108","2","8","0","0","55","367"
"98","1","象牙海岸(Cote D'ivoire)","0","0","1","0","0","0","0","1","2"
"98","1","奈及利亞(Nigeria)","14","2","3","0","2","0","0","4","25"
"98","1","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0"
"98","1","幾內亞(Guinea)","0","0","0","0","0","0","0","0","0"
"98","1","安哥拉(Angola)","0","1","0","0","1","0","0","0","2"
"98","1","剛果共和國(Congo)","1","0","0","0","0","0","0","1","2"
"98","1","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"98","1","波札那(Botswana)","0","0","0","0","0","0","0","0","0"
"98","1","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0","0"
"98","1","查德(Chad)","0","0","0","0","0","0","0","0","0"
"98","1","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0","0"
"98","1","加彭(Gabon)","0","0","2","0","0","0","0","0","2"
"98","1","甘比亞(Gambia)","2","0","7","0","2","0","0","3","14"
"98","1","迦納(Ghana)","0","0","0","0","0","0","0","1","1"
"98","1","肯亞(Kenya)","0","0","4","0","0","0","0","1","5"
"98","1","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0"
"98","1","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0","0"
"98","1","模里西斯(Mauritius)","3","2","4","0","0","0","0","1","10"
"98","1","馬利(Mali)","1","0","0","0","0","0","0","2","3"
"98","1","馬拉威(Malawi)","1","0","1","0","0","0","0","0","2"
"98","1","莫三鼻克(Mozambique)","1","1","0","0","0","0","0","0","2"
"98","1","尼日(Niger)","1","0","0","0","0","0","0","0","1"
"98","1","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0"
"98","1","塞內加爾(Senegal)","1","0","0","0","0","0","0","1","2"
"98","1","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0","0"
"98","1","坦桑尼亞(Tanzania)","0","1","0","0","0","0","0","0","1"
"98","1","烏干達(Uganda)","1","0","0","0","0","0","0","1","2"
"98","1","尚比亞(Zambia)","0","0","1","0","0","0","0","0","1"
"98","1","多哥(Togolese Republic)","0","0","0","0","0","0","0","0","0"
"98","1","辛巴威(Zimbabwe)","6","0","0","0","1","0","0","4","11"
"98","1","史瓦濟蘭(Swaziland)","1","0","1","0","2","0","0","0","4"
"98","1","布吉納法索(Burkina Faso)","2","0","2","1","0","0","0","6","11"
"98","1","貝南(Benin)","1","0","1","0","1","0","0","0","3"
"98","1","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"98","1","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"98","1","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"98","1","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"98","1","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0"
"98","1","葛摩(Comoros)","0","0","0","0","0","0","0","0","0"
"98","1","留尼旺(Reunion)","0","2","0","0","0","0","0","0","2"
"98","1","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0","0"
"98","1","美國(United States of America)","6932","7243","10173","242","381","0","0","2748","27719"
"98","1","加拿大(Canada)","908","2709","1379","31","54","0","0","602","5683"
"98","1","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0"
"98","1","墨西哥(Mexico)","36","17","18","0","8","0","0","12","91"
"98","1","巴拿馬(Panama)","6","6","3","0","67","0","0","7","89"
"98","1","巴貝多(Barbados)","0","0","1","0","0","0","0","2","3"
"98","1","巴哈馬(Bahamas)","1","2","1","0","0","0","0","0","4"
"98","1","古巴(Cuba)","0","1","0","0","0","0","0","0","1"
"98","1","哥斯達黎加(Costa Rica)","10","18","19","1","1","0","0","4","53"
"98","1","多明尼加(Dominican Rep.)","0","0","4","0","0","0","0","9","13"
"98","1","瓜地馬拉(Guatemala)","1","3","4","0","2","0","0","7","17"
"98","1","宏都拉斯(Honduras)","3","3","0","0","3","0","0","0","9"
"98","1","海地(Haiti)","2","0","0","0","1","0","0","0","3"
"98","1","牙買加(Jamaica)","1","0","1","0","0","0","0","0","2"
"98","1","尼加拉瓜(Nicaragua)","3","4","1","0","5","0","0","0","13"
"98","1","薩爾瓦多(El Salvador)","7","2","2","0","3","0","0","3","17"
"98","1","千里達及托貝哥(Trinidad)","3","0","0","0","0","0","0","2","5"
"98","1","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0","0"
"98","1","貝里斯(Belize)","1","1","1","0","0","0","0","0","3"
"98","1","格瑞那達(Grenada)","0","1","0","0","0","0","0","0","1"
"98","1","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0","0"
"98","1","聖克里斯多福(St. Christopher)","0","1","0","0","0","0","0","0","1"
"98","1","阿根廷(Argentina)","13","17","12","0","1","0","0","9","52"
"98","1","巴西(Brazil)","67","102","116","1","9","0","0","59","354"
"98","1","智利(Chile)","23","8","15","3","3","0","0","8","60"
"98","1","委內瑞拉(Venezuela)","7","7","3","0","0","0","0","5","22"
"98","1","玻利維亞(Bolivia)","3","1","1","0","4","0","0","0","9"
"98","1","哥倫比亞(Colombia)","6","6","7","0","3","0","0","2","24"
"98","1","厄瓜多爾(Ecuador)","1","4","5","1","1","0","0","0","12"
"98","1","巴拉圭(Paraguay)","3","6","16","3","2","0","0","13","43"
"98","1","秘魯(Peru)","6","2","8","0","12","0","0","4","32"
"98","1","烏拉圭(Uruguay)","1","2","0","0","0","0","0","0","3"
"98","1","蘇利南(Suriname)","0","0","0","0","0","0","0","1","1"
"98","1","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0"
"98","1","澳洲(Australia)","758","2435","1523","38","31","0","0","683","5468"
"98","1","紐西蘭(New Zealand)","157","380","286","6","4","0","0","89","922"
"98","1","裴濟(Fiji)","1","2","2","0","0","0","0","2","7"
"98","1","諾魯(Nauru)","6","18","4","1","0","0","0","0","29"
"98","1","帛琉(Palau)","0","0","0","0","4","0","0","0","4"
"98","1","東加(Tonga)","1","2","1","0","0","0","0","0","4"
"98","1","巴布亞新幾內亞(Papua New Guinea)","1","2","2","0","0","0","0","2","7"
"98","1","萬那杜(Vanuatu)","0","3","1","0","0","0","0","0","4"
"98","1","馬紹爾(Marshall)","2","0","1","0","0","0","0","1","4"
"98","1","大溪地(Tahiti)","2","9","6","0","0","0","0","1","18"
"98","1","密克羅尼西亞(Micronesian)","0","0","0","1","0","0","0","0","1"
"98","1","比利時(Belgium)","109","76","42","7","8","0","0","36","278"
"98","1","法國(France)","695","381","313","17","68","0","0","175","1649"
"98","1","德國(Germany)","1240","355","466","21","41","0","0","218","2341"
"98","1","義大利(Italy)","301","115","82","4","13","0","0","103","618"
"98","1","荷蘭(Netherlands)","359","167","96","11","16","0","0","94","743"
"98","1","英國(U.K.)","1120","1298","462","19","19","0","0","331","3249"
"98","1","西班牙(Spain)","115","53","51","5","9","0","0","46","279"
"98","1","瑞典(Sweden)","214","114","64","4","9","0","0","44","449"
"98","1","瑞士(Switzerland)","197","72","95","9","5","0","0","31","409"
"98","1","挪威(Norway)","55","20","12","0","3","0","0","11","101"
"98","1","丹麥(Denmark)","165","36","45","2","13","0","0","20","281"
"98","1","愛爾蘭(Ireland)","50","89","39","0","1","0","0","21","200"
"98","1","冰島(Iceland)","10","0","0","0","1","0","0","1","12"
"98","1","葡萄牙(Portugal)","25","474","34","2","1","0","0","55","591"
"98","1","芬蘭(Finland)","66","28","12","1","1","0","0","9","117"
"98","1","奧地利(Austria)","112","77","90","1","3","0","0","72","355"
"98","1","南斯拉夫(Yugoslavia)","1","0","0","0","0","0","0","0","1"
"98","1","希臘(Greece)","37","3","6","1","0","0","0","24","71"
"98","1","馬爾他(Malta)","4","0","0","0","0","0","0","2","6"
"98","1","盧森堡(Luxembourg)","16","8","2","0","1","0","0","2","29"
"98","1","摩納哥(Monaco)","4","1","0","0","0","0","0","0","5"
